HydroCode,OBJECTID,BoreID,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,MajorLithCode,MinorLithCode,Description,Source,LogType,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Latitude,longitude
GW060423.1.1,437186,10075610,232.36,NGS,93.0,95.0,139.36,137.36,SDSN,,Sandstone yellowish weathered,NSW Hydstra,1,,,,,,,,,-30.5476,149.964
GW037334.1.1,323511,10054679,413.06,NGS,30.48,32.91,382.58,380.15,SDSN,,Sandstone grey water supply,NSW Hydstra,1,,,,,,,,,-31.5579,149.893
GW901888.1.1,798058,10145621,276.24,NGS,64.0,65.0,212.24,211.24,UNKN,,"Sticky, silty, graverly brown clay",NSW Hydstra,1,,,,,,,,,-30.9885,150.384
GW049326.1.1,382109,10064547,461.29,NGS,0.0,1.0,461.29,460.29,TPSL,,Topsoil granite,NSW Hydstra,1,,,,,,,,,-31.022,151.065
GW902402.1.1,801672,10146132,288.18,NGS,56.0,58.0,232.18,230.18,UNKN,,Sand,NSW Hydstra,1,,,,,,,,,-31.0492,149.863
GW012425.1.1,116550,10027728,354.74,NGS,10.06,10.67,344.68,344.07,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.0304,150.528
GW030281.1.1,250428,10046031,195.9,NGS,46.63,71.63,149.27,124.27,CLAY,,Clay gravel,NSW Hydstra,1,,,,,,,,,-30.192,149.515
GW900829.1.1,789878,10144563,399.09,NGS,8.8,18.2,390.29,380.89,UNKN,,Brown shale,NSW Hydstra,1,,,,,,,,,-31.1413,150.875
GW052703.1.1,398425,10067905,414.85,NGS,1.52,6.1,413.33,408.75,SILT,,Silt red,NSW Hydstra,1,,,,,,,,,-31.1704,150.873
GW969174.1.1,828426,10150789,271.12,NGS,4.5,8.5,266.62,262.62,SLCY,,"Silty clay, as above, red brown colour change at 4.5m",NSW Hydstra,1,,,,,,,,,-30.9793,150.25
GW016822.1.1,144768,10032094,182.81,NGS,2.13,10.66,180.68,172.15,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-30.2207,149.302
GW030280.1.1,250302,10046028,193.32,NGS,29.26,29.57,164.06,163.75,CLAY,,Clay bands,NSW Hydstra,1,,,,,,,,,-30.1926,149.478
GW024129.1.1,193344,10039430,529.83,NGS,45.72,46.33,484.11,483.5,SDMN,,Formation very hard sedimentary,NSW Hydstra,1,,,,,,,,,-30.8745,150.674
GW060871.1.1,439460,10076057,587.14,NGS,8.0,9.0,579.14,578.14,ROCK,,Rock water supply,NSW Hydstra,1,,,,,,,,,-31.6279,150.096
GW901152.1.1,792371,10144886,340.97,NGS,13.7,14.0,327.27,326.97,UNKN,,Water bearing gravel,NSW Hydstra,1,,,,,,,,,-31.4894,150.607
GW064740.1.1,457366,10079250,448.95,NGS,24.4,25.0,424.55,423.95,CVTY,,Cavity water supply,NSW Hydstra,1,,,,,,,,,-30.8451,150.631
GW901411.1.1,794131,10145144,182.73,NGS,6.0,19.0,176.73,163.73,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-30.2651,149.309
GW030794.1.1,262185,10046890,416.53,NGS,7.5,8.8,409.03,407.73,SAND,,Sand gravel water bearing,NSW Hydstra,1,,,,,,,,,-31.0634,151.056
GW036479.1.1,306792,10053198,258.1,NGS,35.0,42.0,223.1,216.1,CLAY,,Clay light brown light grey sandy fine,NSW Hydstra,1,,,,,,,,,-30.9237,150.188
GW002569.1.1,23167,10017918,253.55,NGS,84.43,96.62,169.12,156.93,ROCK,,Rock grey hard,NSW Hydstra,1,,,,,,,,,-30.6573,150.134
GW036010.1.1,289213,10052071,252.89,NGS,1.52,12.19,251.37,240.7,CLAY,,Clay sandy,NSW Hydstra,1,,,,,,,,,-30.6404,150.111
GW001479.1.1,13654,10016828,395.99,NGS,163.06,166.11,232.93,229.88,SHLE,,Shale hard,NSW Hydstra,1,,,,,,,,,-30.8273,149.77
GW070000.1.1,469203,10083144,472.35,NGS,5.1,6.9,467.25,465.45,GRVL,,Water bearing gravel,NSW Hydstra,1,,,,,,,,,-31.3018,151.152
GW901600.1.1,795281,10145333,439.46,NGS,39.6,50.3,399.86,389.16,BSLT,,Basalt,NSW Hydstra,1,,,,,,,,,-31.6729,150.736
GW030260.1.1,249467,10045984,190.6,NGS,35.36,36.27,155.24,154.33,SAND,,Sand gravel water supply,NSW Hydstra,1,,,,,,,,,-30.1287,149.461
GW013974.1.1,124087,10029265,245.37,NGS,36.57,44.5,208.8,200.87,SDSN,,Sandstone yellow,NSW Hydstra,1,,,,,,,,,-30.3357,149.846
GW900361.1.1,786387,10144095,457.6,NGS,29.8,34.7,427.8,422.9,UNKN,,Blue basalt,NSW Hydstra,1,,,,,,,,,-31.2175,150.82
GW025145.4.1,200675,10040304,179.9,NGS,88.45,94.55,91.45,85.35,CLAY,,"Clay; greyish with rock fragments, mainly pink siltstone? grey siltstone? (probably bedrock)",F Kalf - WC&IC,2,,,,,,,,,-30.0587,149.315
GW901882.1.1,797963,10145615,246.95,NGS,21.0,23.0,225.95,223.95,SAND,,Sand,NSW Hydstra,1,,,,,,,,,-30.7612,150.053
GW037354.1.1,323655,10054699,265.88,NGS,7.92,9.14,257.96,256.74,SAND,,Sand,NSW Hydstra,1,,,,,,,,,-30.9774,150.267
GW071579.1.1,475363,10084512,310.65,NGS,40.5,42.5,270.15,268.15,UNKN,,Brown clay,NSW Hydstra,1,,,,,,,,,-31.3145,150.065
GW900480.1.1,787587,10144214,203.67,NGS,64.6,70.0,139.07,133.67,UNKN,,Blue & white sand (f-vc),NSW Hydstra,1,,,,,,,,,-30.2343,149.613
GW036047.2.1,291104,10052187,205.6,NGS,77.0,77.5,128.6,128.1,GRVL,,"Gravel; 80% grey, 2-15mm, subrounded good sorting, mineralogy as above.  sand 20%, fine to coarse",George Gates - WC&IC,2,,,,,,,,,-30.2673,149.701
GW018475.1.1,154456,10033740,266.1,NGS,14.94,15.54,251.16,250.56,CLAY,,Clay red gravel,NSW Hydstra,1,,,,,,,,,-30.9895,150.287
GW036157.1.1,294961,10052453,171.4,NGS,45.75,47.28,125.65,124.12,CLAY,,"Clay; light brown & light grey, sandy (fine)",I Krumins - WC&IC,2,,,,,,,,,-30.3004,149.108
GW040942.1.1,342526,10057516,152.72,NGS,8.0,12.0,144.72,140.72,SAND,,Sand,NSW Hydstra,1,,,,,,,,,-30.1578,148.732
GW057999.1.1,423644,10073188,289.14,NGS,45.0,49.0,244.14,240.14,CLAY,,Clay green grey silty limestone,NSW Hydstra,1,,,,,,,,,-31.0598,149.899
GW036202.1.1,296542,10052560,270.1,NGS,37.8,39.9,232.3,230.2,CLAY,,Clay bands,NSW Hydstra,1,,,,,,,,,-31.0876,150.347
GW968422.1.1,823566,10150037,328.85,NGS,43.5,45.0,285.35,283.85,SAND,,Sand,NSW Hydstra,1,,,,,,,,,-31.2727,149.881
GW030266.4.1,249732,10046002,194.9,NGS,9.15,10.68,185.75,184.22,CLAY,,"Clay; 70%, light brown. sand 25%, red brown, fine to coarse, mostly quartz & jasper. gravel 5%, brown, 2-5mm, subangular, chert, jasper, quartz & rock fragments.",G Gates - WC&IC,2,,,,,,,,,-30.1523,149.523
GW030129.1.1,244962,10045704,247.7,NGS,24.38,27.13,223.32,220.57,SDCY,,"Sandy clay, grey",NSW Hydstra,1,,,,,,,,,-30.5223,150.052
GW036602.1.1,312405,10053469,245.8,NGS,76.0,78.0,169.8,167.8,CLAY,,"Clay - light brown, trace of light grey, very silty, trace of gravel up to 15mm 77-78m",I Krumins,2,,,,,,,,,-30.778,150.034
GW007486.1.1,75607,10022829,157.63,NGS,0.0,3.05,157.63,154.58,SOIL,,Soil black,NSW Hydstra,1,,,,,,,,,-29.9943,148.941
GW000086.1.1,1074,10015435,186.58,NGS,130.76,132.28,55.82,54.3,SHLE,,Shale sandy some sand water supply,NSW Hydstra,1,,,,,,,,,-30.424,149.145
GW900556.1.1,787882,10144290,145.26,NGS,15.84,21.03,129.42,124.23,UNKN,,Brown and grey clay with limestone,NSW Hydstra,1,,,,,,,,,-30.0011,148.613
GW050675.1.1,389722,10065884,368.65,NGS,37.3,38.1,331.35,330.55,SHLE,,Shale,NSW Hydstra,1,,,,,,,,,-30.7634,150.6
GW036314.1.1,301477,10052849,149.8,NGS,15.0,19.0,134.8,130.8,CLAY,,Clay grey,NSW Hydstra,1,,,,,,,,,-29.9201,148.759
GW037678.1.1,325611,10055018,410.8,NGS,0.0,0.6,410.8,410.2,SOIL,,Soil,NSW Hydstra,1,,,,,,,,,-31.0934,151.025
GW025339.4.1,205501,10040664,196.8,NGS,15.24,19.81,181.56,176.99,CLAY,,Clay sandy,NSW Hydstra,1,,,,,,,,,-30.2665,149.484
GW036286.1.1,300193,10052782,274.85,NGS,111.3,112.5,163.55,162.35,SDSN,,Sandstone grey weathered,NSW Hydstra,1,,,,,,,,,-31.0681,150.461
GW030344.2.1,252339,10046155,265.2,NGS,11.28,15.24,253.92,249.96,GRVL,,"Clay - dark orangey brown, silty, fine to medium sandy, angular, clear quartz.  slightly micaceous.  decrease to absence of plant debris",WC&IC,2,,,,,,,,,-30.9131,150.294
GW034816.1.1,282543,10050872,345.87,NGS,52.12,52.73,293.75,293.14,SAND,,Sand clean coarse water supply,NSW Hydstra,1,,,,,,,,,-31.427,150.077
GW001985.1.1,18496,10017334,209.1,NGS,98.14,103.02,110.96,106.08,SHLE,,Shale grey sandy,NSW Hydstra,1,,,,,,,,,-30.3412,149.456
GW036515.3.1,308005,10053273,278.6,NGS,50.0,55.0,228.6,223.6,CLAY,,"Clay; light brown, sandy (very fine)","I. Krumins, WRC",2,,,,,,,,,-31.0112,149.86
GW029458.1.1,235487,10044832,199.36,NGS,74.67,82.29,124.69,117.07,CLAY,,Clay pink,NSW Hydstra,1,,,,,,,,,-30.1562,149.605
GW901788.1.1,796733,10145521,276.78,NGS,0.0,1.0,276.78,275.78,UNKN,,Black soil,NSW Hydstra,1,,,,,,,,,-31.1502,150.401
GW036540.2.1,309127,10053322,136.04,NGS,89.9,94.5,46.14,41.54,CLAY,,"Clay - 30% light grey brown, sand 50% pale brown, 1/5mm diameter, gravel 20% up to 6mm, trace of black carbonized wood",I. Krumins,2,,,,,,,,,-30.0823,148.283
GW070417.1.1,470734,10083476,420,NGS,29.8,30.4,390.2,389.6,UNKN,,Basalt,NSW Hydstra,1,,,,,,,,,-30.6954,150.493
GW968483.1.1,823978,10150098,351.77,NGS,111.0,114.0,240.77,237.77,SDSN,,"Sandstone, soft",NSW Hydstra,1,,,,,,,,,-31.5115,150.223
GW064592.1.1,456567,10079105,478.33,NGS,0.0,0.6,478.33,477.73,SOIL,,Soil,NSW Hydstra,1,,,,,,,,,-31.1768,150.893
GW901189.1.1,792596,10144923,452.73,NGS,4.8,6.0,447.93,446.73,SHLE,,Shale,NSW Hydstra,1,,,,,,,,,-31.215,151.054
GW901728.1.1,796255,10145461,272.03,NGS,121.0,128.0,151.03,144.03,CLAY,,Clay - brown,NSW Hydstra,1,,,,,,,,,-31.1254,150.372
GW032562.1.1,273084,10048654,278.83,NGS,7.32,9.75,271.51,269.08,SAND,,Sand coarse gravel water supply,NSW Hydstra,1,,,,,,,,,-30.9906,150.465
GW900722.1.1,788914,10144456,232.59,NGS,32.9,45.72,199.69,186.87,UNKN,,Sand & gravel,NSW Hydstra,1,,,,,,,,,-30.5415,150.007
GW968407.1.1,823478,10150022,301.1,NGS,13.0,34.0,288.1,267.1,CLAY,,"Clay, brown",NSW Hydstra,1,,,,,,,,,-31.3641,150.442
GW006064.1.1,64475,10021410,379.24,NGS,0.0,36.58,379.24,342.66,UNKN,,Driller,NSW Hydstra,1,,,,,,,,,-31.1557,150.067
GW036021.2.1,289786,10052101,189.2,NGS,27.43,28.956,161.77,160.244,GRVL,,"Gravel; 20% 2-4mm, 30% 4-8mm, 20% 8-15mm, 30% 1/2-2mm, light brown",I Krummins - WC&IC,2,,,,,,,,,-30.2109,149.387
GW003489.1.1,32554,10018838,269.81,NGS,15.24,20.42,254.57,249.39,CLAY,,Clay soft basalt,NSW Hydstra,1,,,,,,,,,-30.5287,150.109
GW023327.1.1,189494,10038644,275.04,NGS,19.81,21.33,255.23,253.71,GRVL,,Gravel clay,NSW Hydstra,1,,,,,,,,,-30.9565,149.969
GW008205.1.1,82997,10023547,263.03,NGS,43.28,50.29,219.75,212.74,SHLE,,Shale black bands coal water supply,NSW Hydstra,1,,,,,,,,,-30.442,150.039
GW014602.1.1,128225,10029887,265.11,NGS,31.08,39.31,234.03,225.8,SDSN,,Sandstone bands water supply,NSW Hydstra,1,,,,,,,,,-30.9007,149.929
GW036324.1.1,301739,10052870,161.9,NGS,24.38,30.48,137.52,131.42,CLAY,,Clay gravel,NSW Hydstra,1,,,,,,,,,-29.984,149.034
GW059478.1.1,431549,10074664,536.61,NGS,14.0,15.0,522.61,521.61,SHLE,,Shale weathered water bearing,NSW Hydstra,1,,,,,,,,,-31.2909,151.048
GW057532.1.1,420648,10072723,247.96,NGS,7.62,9.75,240.34,238.21,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-30.3593,149.902
GW060210.1.1,435971,10075399,316.48,NGS,45.0,47.0,271.48,269.48,SAND,,Sand gravel silty,NSW Hydstra,1,,,,,,,,,-31.5606,150.518
GW965739.1.1,808552,10147313,483.18,NGS,14.3,16.1,468.88,467.08,BSLT,,Basalt,NSW Hydstra,1,,,,,,,,,-31.6854,150.736
GW059041.1.1,428387,10074228,191.95,NGS,9.5,12.5,182.45,179.45,CLAY,,Clay light grey crumbly,NSW Hydstra,1,,,,,,,,,-30.2212,149.421
GW969327.1.1,829315,10150942,484.62,NGS,1.2,6.4,483.42,478.22,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.5519,150.804
GW001740.1.1,16182,10017089,175.68,NGS,244.44,253.59,-68.76,-77.91,SDSN,,Sandstone water supply,NSW Hydstra,1,,,,,,,,,-30.567,148.7
GW008662.1.1,90916,10024004,207.08,NGS,21.64,27.73,185.44,179.35,CLAY,,Clay red,NSW Hydstra,1,,,,,,,,,-30.1879,149.677
GW901884.1.1,797981,10145617,248.78,NGS,8.0,9.0,240.78,239.78,19,,Silty clay,NSW Hydstra,1,,,,,,,,,-30.7616,150.075
GW020749.1.1,167375,10036004,263.38,NGS,14.02,18.28,249.36,245.1,CLAY,,Clay sandy,NSW Hydstra,1,,,,,,,,,-30.894,149.924
GW968161.1.1,821404,10149772,546.02,NGS,36.5,38.4,509.52,507.62,LMSN,,Limestone band?,NSW Hydstra,1,,,,,,,,,-31.2611,151.021
GW015452.1.1,137801,10030736,150.78,NGS,63.7,63.72,87.08,87.06,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-29.917,148.794
GW967862.1.1,819163,10149474,326.05,NGS,20.5,21.0,305.55,305.05,1,,Coal,NSW Hydstra,1,,,,,,,,,-30.5937,150.153
GW063903.1.1,452779,10078412,404.56,NGS,0.0,0.9,404.56,403.66,SOIL,,Soil surface,NSW Hydstra,1,,,,,,,,,-31.4734,150.398
GW004483.1.1,51482,10019834,151.9,NGS,660.81,671.78,-508.91,-519.88,SDSN,,Sandstone,NSW Hydstra,1,,,,,,,,,-30.022,148.768
GW008985.1.1,92272,10024327,510.79,NGS,0.0,60.96,510.79,449.83,SDSN,,Sandstone nominal,NSW Hydstra,1,,,,,,,,,-31.3959,149.616
GW029821.1.1,237522,10045193,184.5,NGS,15.54,16.15,168.96,168.35,SAND,,Sand clayey,NSW Hydstra,1,,,,,,,,,-30.2495,149.339
GW968319.1.1,822562,10149934,305.34,NGS,0.0,1.0,305.34,304.34,TPSL,,"Topsoil, organic, black, soft",NSW Hydstra,1,,,,,,,,,-31.3925,150.44
GW036157.1.1,294969,10052453,171.4,NGS,59.48,62.53,111.92,108.87,GRVL,,"Gravel; 90%, up to 8mm, various rock fragments.  clay 10%, purple & brown",I Krumins - WC&IC,2,,,,,,,,,-30.3004,149.108
GW025630.1.1,209810,10041029,397.85,NGS,2.74,7.92,395.11,389.93,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.117,150.997
GW901802.1.1,796864,10145535,535.33,NGS,12.1,12.4,523.23,522.93,GRNT,,Granite w.b.,NSW Hydstra,1,,,,,,,,,-31.0131,151.038
GW060248.1.1,436200,10075436,267.18,NGS,1.2,9.4,265.98,257.78,CLAY,,Clay soft,NSW Hydstra,1,,,,,,,,,-30.9951,150.291
GW901834.1.1,797300,10145567,278.11,NGS,15.0,17.0,263.11,261.11,UNKN,,Coarse sand (wb),NSW Hydstra,1,,,,,,,,,-30.9926,149.896
GW969754.1.1,832198,10151380,331.08,NGS,269.0,283.0,62.08,48.08,CGLM,,"Conglomerate, grey granule",NSW Hydstra,1,,,,,,,,,-31.2489,150.305
GW967877.1.1,819304,10149489,504.92,NGS,14.0,27.0,490.92,477.92,ROCK,,Rock,NSW Hydstra,1,,,,,,,,,-31.0001,151.058
GW004518.1.1,52338,10019869,131.0,NGS,220.07,252.98,-89.07,-121.98,SHLE,,Shale,NSW Hydstra,1,,,,,,,,,-30.2415,148.099
GW059095.1.1,428764,10074282,174.3,NGS,33.2,43.8,141.1,130.5,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-30.144,149.19
GW014933.1.1,134777,10030218,414.39,NGS,33.52,34.13,380.87,380.26,SHLE,,Shale black sandy,NSW Hydstra,1,,,,,,,,,-30.2554,149.991
GW030183.1.1,246957,10045821,340.6,NGS,0.0,6.1,340.6,334.5,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.4862,150.606
GW062489.1.1,447293,10077371,272.73,NGS,49.0,51.0,223.73,221.73,GRVL,,Gravel,NSW Hydstra,1,,,,,,,,,-31.1079,150.36
GW054644.1.1,408027,10069842,437.51,NGS,30.8,39.0,406.71,398.51,UNKN,,Water supply,NSW Hydstra,1,,,,,,,,,-31.0518,151.061
GW044626.1.1,359959,10060034,259.53,NGS,0.0,8.0,259.53,251.53,UNKN,,Driller,NSW Hydstra,1,,,,,,,,,-30.9262,150.172
GW050909.1.1,390789,10066117,377.9,NGS,1.07,4.88,376.83,373.02,BSLT,,Basalt weathered,NSW Hydstra,1,,,,,,,,,-31.034,150.877
GW022843.1.1,186738,10038162,314.68,NGS,31.09,32.61,283.59,282.07,BSLT,,Basalt water supply,NSW Hydstra,1,,,,,,,,,-31.1615,150.004
GW966007.1.1,809966,10147579,374.5,NGS,0.0,1.2,374.5,373.3,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-31.4493,150.648
GW968403.1.1,823446,10150018,164.84,NGS,16.6,20.0,148.24,144.84,SAND,,Sand & clay strings,NSW Hydstra,1,,,,,,,,,-30.3569,148.951
GW968186.1.1,821534,10149797,483.08,NGS,6.0,18.0,477.08,465.08,BSLT,,"Basalt, red clay bands",NSW Hydstra,1,,,,,,,,,-31.74,150.698
GW901171.1.1,792445,10144905,270.99,NGS,1.8,3.5,269.19,267.49,CLAY,,Clay : light brown,NSW Hydstra,1,,,,,,,,,-31.014,150.315
GW053896.1.1,404349,10069096,201.98,NGS,28.9,39.6,173.08,162.38,SAND,,Sand gravel,NSW Hydstra,1,,,,,,,,,-30.2709,149.576
GW068625.1.1,466410,10082669,494.3,NGS,20.0,30.4,474.3,463.9,BSLT,,Blue basalt,NSW Hydstra,1,,,,,,,,,-31.2865,150.803
GW021092.1.1,170648,10036349,265.1,NGS,99.36,99.97,165.74,165.13,CLAY,,Clay dark grey hard,NSW Hydstra,1,,,,,,,,,-30.9179,150.302
GW048733.1.1,378571,10063958,358.79,NGS,17.9,23.9,340.89,334.89,CLAY,,Clay ridge boulder,NSW Hydstra,1,,,,,,,,,-31.6559,150.627
GW068557.1.1,466075,10082606,387.11,NGS,0.3,3.0,386.81,384.11,SHLE,,Brown shale,NSW Hydstra,1,,,,,,,,,-30.6547,150.792
GW965941.1.1,809495,10147514,323.61,NGS,1.5,5.2,322.11,318.41,CLAY,,Brown caly,NSW Hydstra,1,,,,,,,,,-30.5202,150.223
GW015680.1.1,138799,10030959,274.86,NGS,0.6,17.67,274.26,257.19,LMSN,,Limestone decomposed,NSW Hydstra,1,,,,,,,,,-30.9848,149.883
GW902603.1.1,802953,10146310,339.38,NGS,22.3,24.3,317.08,315.08,CLBD,,Claybound gravel,NSW Hydstra,1,,,,,,,,,-31.4559,150.587
GW965138.1.1,805557,10146723,245.86,NGS,79.0,81.0,166.86,164.86,GRVL,,Gravel,NSW Hydstra,1,,,,,,,,,-30.7158,150.115
GW052821.1.1,398908,10068023,700.17,NGS,0.0,3.66,700.17,696.51,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-30.4737,150.784
GW901759.1.1,796487,10145492,519.76,NGS,0.6,7.3,519.16,512.46,CLAY,,Clay - brown,NSW Hydstra,1,,,,,,,,,-31.4816,150.831
GW071496.1.1,474993,10084440,262.38,NGS,29.0,29.26,233.38,233.12,UNKN,,Clay,NSW Hydstra,1,,,,,,,,,-30.9388,150.216
GW021437.2.2,178593,10036740,210.7,NGS,30.48,49.38,180.22,161.32,SAND,,Sand fine water supply,NSW Hydstra,1,,,,,,,,,-30.3173,149.583
GW965076.1.1,805122,10146661,288.65,NGS,87.0,92.0,201.65,196.65,CLAY,,Grey clay,NSW Hydstra,1,,,,,,,,,-31.064,149.897
GW036308.3.1,301179,10052831,275.5,NGS,85.34,86.87,190.16,188.63,SAND,,Sand & gravel & clay, sand & gravel 60% (up to 4mm) and clay 40% (light brown),"I. Krumins, WRC",2,,,,,,,,-30.8854,150.309
GW969971.1.1,833939,10151601,577.34,NGS,0.0,0.4,577.34,576.94,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-31.6395,149.881
GW062878.1.1,449154,10077765,331.69,NGS,0.0,0.3,331.69,331.39,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-31.0259,150.22
GW034954.1.1,283405,10051010,153.36,NGS,1.21,10.97,152.15,142.39,CLAY,,Clay light brown,NSW Hydstra,1,,,,,,,,,-29.887,148.846
GW034405.1.1,280594,10050466,177.94,NGS,28.95,30.48,148.99,147.46,SAND,,Sand gravel water supply,NSW Hydstra,1,,,,,,,,,-30.174,149.18
GW035323.1.1,285222,10051376,394.41,NGS,0.0,0.61,394.41,393.8,SOIL,,Soil,NSW Hydstra,1,,,,,,,,,-31.1226,150.891
GW045170.1.1,362333,10060561,433.53,NGS,0.3,1.22,433.23,432.31,CLAY,,Clay red,NSW Hydstra,1,,,,,,,,,-30.8793,150.907
GW025047.1.1,198181,10040158,190.8,NGS,6.1,7.32,184.7,183.48,SDCY,,"Sandy clay; light brown, strongly cohesive, rare silica clasts, . light brown sandy clay, cohesive, containing silicate jasper & lithic clasts from fine sand to mediumg ravel, poorly graded, ",Unknown - WC&IC,2,,,,,,,,,-30.1351,149.46
GW022986.1.1,187853,10038305,269.35,NGS,17.98,28.96,251.37,240.39,CLAY,,Clay gravel,NSW Hydstra,1,,,,,,,,,-31.0495,150.323
GW030028.1.1,240010,10045435,364.6,NGS,18.29,20.73,346.31,343.87,GRVL,,Gravel some clay bands water bearing,NSW Hydstra,1,,,,,,,,,-31.5404,150.663
GW004062.1.1,42277,10019413,157.4,NGS,517.55,666.6,-360.15,-509.2,SDSN,,Sandstone water supply,NSW Hydstra,1,,,,,,,,,-30.5101,148.59
GW028709.1.1,230084,10044084,186.66,NGS,0.0,1.82,186.66,184.84,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-30.2234,149.375
GW030195.1.1,247460,10045849,418.95,NGS,25.6,26.52,393.35,392.43,ROCK,,Rock decomposed boulder,NSW Hydstra,1,,,,,,,,,-31.1826,151.067
GW062418.1.1,446306,10077300,224.4,NGS,11.0,16.0,213.4,208.4,CLAY,,Clay light brown,NSW Hydstra,1,,,,,,,,,-30.3659,149.851
GW071591.1.1,475412,10084521,391.06,NGS,1.0,25.0,390.06,366.06,UNKN,,Clay,NSW Hydstra,1,,,,,,,,,-30.268,150.031
GW025845.1.1,210946,10041239,283.3,NGS,14.78,20.12,268.52,263.18,CLAY,,Clay sandy,NSW Hydstra,1,,,,,,,,,-31.2173,150.462
GW022469.1.1,184729,10037798,373.58,NGS,6.1,9.75,367.48,363.83,BSLT,,Basalt,NSW Hydstra,1,,,,,,,,,-31.1657,150.161
GW037713.1.1,325828,10055053,296.46,NGS,31.08,35.05,265.38,261.41,CLAY,,Clay sandy,NSW Hydstra,1,,,,,,,,,-31.3123,150.35
GW067480.1.1,461385,10081822,262.2,NGS,19.5,20.7,242.7,241.5,CLAY,,Clay - brown,NSW Hydstra,1,,,,,,,,,-30.9354,150.227
GW030260.1.1,249509,10045984,190.6,NGS,41.15,45.72,149.45,144.88,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-30.1287,149.461
GW901003.1.1,791442,10144737,606.69,NGS,7.9,9.1,598.79,597.59,UNKN,,Clay and boulders,NSW Hydstra,1,,,,,,,,,-31.5945,150.861
GW036388.1.1,304214,10053035,144.51,NGS,22.5,24.0,122.01,120.51,CLAY,,Clay sandy sticky,NSW Hydstra,1,,,,,,,,,-30.0276,148.609
GW093009.1.1,503527,10092058,354.23,NGS,3.0,7.0,351.23,347.23,GRVL,,Gravelly clay,NSW Hydstra,1,,,,,,,,,-30.9301,150.848
GW035437.1.1,285841,10051489,353.23,NGS,34.14,35.97,319.09,317.26,COAL,,Coal,NSW Hydstra,1,,,,,,,,,-31.0915,150.029
GW030188.5.5,247099,10045835,193.3,NGS,41.15,44.2,152.15,149.1,SAND,,Sand claybound water supply,NSW Hydstra,1,,,,,,,,,-30.1851,149.459
GW030232.1.1,248533,10045920,228.7,NGS,0.0,1.53,228.7,227.17,CLAY,,"Clay; dark chocolate brown, fine to coarse, sand (<5%), angular to subangular, clear & rose quartz.",L Drury - WC&IC,2,,,,,,,,,-30.4582,149.964
GW968927.1.1,826629,10150542,272.7,NGS,0.0,1.5,272.7,271.2,CLAY,,"Clay; red brown, firm - stiff, no odour, minor fe stone fragments.",CCA (Handex),2,,,,,,,,,-30.9807,150.258
GW039352.1.1,336194,10056630,146.65,NGS,67.75,68.25,78.9,78.4,CLAY,,Clay sandy sticky,NSW Hydstra,1,,,,,,,,,-29.9887,148.618
GW001083.1.1,9811,10016432,311.44,NGS,68.88,71.93,242.56,239.51,SAND,,Sand coarse water supply,NSW Hydstra,1,,,,,,,,,-30.977,149.076
GW071968.1.1,476807,10084822,278.85,NGS,9.0,11.2,269.85,267.65,SAND,,Fine sand,NSW Hydstra,1,,,,,,,,,-30.9037,149.851
GW063767.1.1,451914,10078276,151.24,NGS,56.08,61.56,95.16,89.68,CLAY,,Clay coloured,NSW Hydstra,1,,,,,,,,,-29.8651,148.771
GW027286.1.1,220982,10042674,195.77,NGS,105.77,106.98,90,88.79,SDSN,,Sandstone grey hard,NSW Hydstra,1,,,,,,,,,-30.1784,149.544
GW965566.1.1,807777,10147131,303.32,NGS,0.0,1.0,303.32,302.32,SOIL,,Soil,NSW Hydstra,1,,,,,,,,,-30.9921,150.261
GW966989.1.1,813243,10148565,391.35,NGS,36.7,37.0,354.65,354.35,BSLT,,Basalt/water bearing,NSW Hydstra,1,,,,,,,,,-30.9833,150.79
GW969960.1.1,833897,10151590,597.48,NGS,19.8,20.8,577.68,576.68,BSLT,,"Basalt, broken, water bearing",NSW Hydstra,1,,,,,,,,,-31.4013,150.803
GW968875.1.1,826214,10150490,294.48,NGS,0.0,0.3,294.48,294.18,TPSL,,Topsoil,NSW Hydstra,1,,,,,,,,,-31.0882,149.875
GW028700.1.1,229926,10044075,315.14,NGS,42.67,42.98,272.47,272.16,CLAY,,Clay,NSW Hydstra,1,,,,,,,,,-31.4218,150.506
